month,outlet_id,name,trading_area,company,class_of_market,lat,lng,ms,hsd,ms_ly,hsd_ly,,,,
2026-03,125144,HIGHWAY PETROLEUM AGENCY,PONNANI (ON NH66),IOC,D1,10.760971,75.927561,103.5,52.5,91.5,72.5,,,,
2026-03,131235,INTERNATIONAL PETROLEUM,TIRUR,IOC,C,10.926949,75.911624,60,60,36,36,,,,
2026-03,378694,JAI PETROLEUM,PONNANI (ON NH66),IOC,D1,10.70888,75.95597,0,0,0,12,,,,
2026-03,124991,K.S CIVIL SUPPLIES CO (TANUR),TANUR,IOC,C,10.9842,75.87501,32,28,44,28,,,,
2026-03,352152,KANNAMANGALAM FUELS,KUNNUMPURAM,IOC,D2,11.09305549,75.95439927,84,94,82,118,,,,
2026-03,289389,KHALOORIKA PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.904376,75.939109,32,14,42,38,,,,
2026-03,125236,KIMS PETROLEUM,KOTTAKKAL (ON SH),IOC,D2,11.009417,76.014228,110,155,100,135,,,,
2026-03,187723,KIRAN PETROLEUM,THIRUNAVAYA,IOC,E,10.863214,75.974678,60,62,60,84,,,,
2026-03,381831,KLS ZAEEM PETROLEUM,THAVANUR,IOC,D1,10.8359453,75.9894292,0,0,0,0,,,,
2026-03,378662,KODINHI FUELS,KODINHI,IOC,E,11.006486,75.911834,43,23,0,5,,,,
2026-03,125004,KOOLATH MOHAMMED & SONS,KAKKAD,IOC,D1,,,0,0,0,0,,,,
2026-03,288174,KTJ PETROLEUM,VALANCHERY-KOPPAM ROAD,IOC,E,10.8811232,76.0864122,148,116,120,96,,,,
2026-03,366596,ARAFA PETROMART,VAKKAD,IOC,E,10.8922839,75.9133662,0,0,0,0,,,,
2026-03,333010,MUTHUVALLUR PETROLEUM,MUTHUVALLUR,IOC,E,11.1775,76.0016219,52,36,50,42,,,,
2026-03,385641,MACHINGAPARA FUELS,MACHINGAPARA,IOC,E,10.9478567,75.9544234,0,0,0,0,,,,
2026-03,353705,MALAPPURATH PETROLEUM,MATHAMKULAM,IOC,E,11.11675,75.93966,16,20,24,24,,,,
2026-03,277552,MALIYAKKAL,OORAKAM,IOC,D2,11.0648,76.0286,125,215,90,370,,,,
2026-03,339065,MALIYAKKAL PETROLEUM,KANNAMANGALAM,IOC,E,11.099242,75.974777,8,118,17,163,,,,
2026-03,331474,MANISSERY FUELS,Naduvattom Karinkalathani Road,IOC,E,10.759932,75.972687,112.5,67.5,108,72,,,,
2026-03,371069,MEKKAMANNIL PETROLEUMS,MATHAMKULAM,IOC,E,11.1294769,75.946753,35,35,0,0,,,,
2026-03,372984,MKM PETROLEUM,KAKKANCHERY,IOC,D1,11.1416285,75.8949887,68,48,0,0,,,,
2026-03,386743,MUGHAL PETROLEUM,CHELARI,IOC,D1,11.109472,75.890404,0,0,0,0,,,,
2026-03,124986,N.C. PETROLEUM ENTERPRISES,CHELARI,IOC,D1,11.111501,75.889906,31,39,60,48,,,,
2026-03,328648,NALLATUTHODIKA PETROLEUM,Kanjipura Moodal Bypass,IOC,E,10.8971,76.04429,52,68,49,57,,,,
2026-03,187703,NEELANKATH VEERANKUTTY HAJI,KOTTAKKAL (ON NH),IOC,D1,10.99159,75.993119,132,136,134,184,,,,
2026-03,193920,NICE PETROLUEM,Edappal (on MDR),IOC,E,10.787483,75.977958,92,68,102,70,,,,
2026-03,216348,NIMS PETROLEUM,CHIRAMANGALAM,IOC,E,11.026891,75.8675,65,65,72,80,,,,
2026-03,125235,P HAMZA HAJI & SONS,B.P ANGADI,IOC,C,10.902279,75.923327,83,77,112,128,,,,
2026-03,366391,P HAMZA HAJI & SONS ADHOC,KALPAKANCHERI,IOC,E,10.96218,75.97592,57,53,62,62,,,,
2026-03,132413,P.K.FUELS,VAILATHUR,IOC,D2,10.95326,75.949828,57,53,64,62,,,,
2026-03,175973,P.P.PETROLEUM,KAKKANCHERY,IOC,D1,11.1512227,75.8942511,94,120,88,104,,,,
2026-03,269683,PALLIKKAL FUELS,PALLIKKAL BAZAR,IOC,E,11.150142,75.90978,26,30,24,36,,,,
2026-03,198669,PAYINGAL PETROLEUM,VALANCHERY-PERINTHALMANNA ROAD TIR RSA,IOC,D2,10.893371,76.074432,37,93,48,96,,,,
2026-03,194760,PERUVALLUR PETROLEUM,PARAMBIL PEEDIKA,IOC,E,11.113143,75.947999,59,77,62,80,,,,
2026-03,272261,POOLAKUNDAN PETROLEUM,PARAPPUR-TIR RSA,IOC,E,11.027646,75.995407,46,42,52,44,,,,
2026-03,188258,PRABHA FUEL STATION,AYIKKARAPPADI,IOC,D1,11.178269,75.894277,44,64,48,72,,,,
2026-03,348927,PUTHANATHANI PETROLEUM,PUTHANATHANI,IOC,D1,10.940877,75.999996,44,62,40,44,,,,
2026-03,187714,SALEEMA PETROLEUM,TIRUR(ON SH71),IOC,D2,10.93195,75.933382,52,92,56,88,,,,
2026-03,125132,SIGMA ENTERPRISES,Valanchery,IOC,D1,10.897987,76.061268,94,130,113,175,,,,
2026-03,125209,SREE PETROLEUM AGENCIES,KUTTIPURAM (ON NH),IOC,D1,10.863983,76.038315,64,120,45,81,,,,
2026-03,386783,STAR ENERGY SOLUTIONS,Valanchery on NH,IOC,D1,10.8758285,76.0672767,0,0,0,0,,,,
2026-03,355549,THAJ FUELS,RANDATHANI,IOC,D1,10.958543,76.007593,46,52,37,65,,,,
2026-03,373070,TIRUR PETROLEUM,TIRUR,IOC,C,10.92329381,75.91317855,83,53,28,8,,,,
2026-03,252629,UCHAKKAVIL FUELS,CHEMMAD,IOC,E,11.0480791,75.9094099,70,60,88,80,,,,
2026-03,352137,V K PETROLEUM,CHETTIPADI TO CHELARI,IOC,E,11.093467,75.881241,76,68,84,84,,,,
2026-03,193180,VARADA FUELS,VETTICHIRA,IOC,D1,10.925452,76.030547,36,96,60,134,,,,
2026-03,337735,VEE PEE PETROLEUM,POOKATTIRI,IOC,D2,10.9026,76.090888,90,130,75,105,,,,
2026-03,367798,ZEAL FUELS,CHEMBRA,IOC,C,10.932758,75.9227693,53,23,0,0,,,,
2026-03,346531,ZEAL PETROLEUM,AILATHUR,IOC,E,10.8320507,75.9482885,85,61,78,65,,,,
2026-03,52025746,Adnoc Fuels,CHETTIPADI TO CHELARI,MRPL,E,11.0815488,75.8609615,100,80,0,0,,,,
2026-03,52017906,ENOC PETROL STATION,KUNNUMPURAM,MRPL,D2,11.1089095,75.9566362,80,98,100,126,,,,
2026-03,52021446,JPS PETROLEUM,THANALUR,MRPL,E,10.9522027,75.916499,70,80,75,80,,,,
2026-03,52020226,KAPPADAN FUELS,MUTHUVALLUR,MRPL,E,11.1865141,75.9677788,64,90,90,90,,,,
2026-03,52021106,MOONAKKAL PETROLEUM,POOKATTIRI,MRPL,D2,10.9025921,76.0895739,74,90,55,80,,,,
2026-03,52015446,NASEER PETROLEUM,AYIKKARAPPADI,MRPL,D1,11.179561,75.8893188,104.5,120.5,155,180,,,,
2026-03,52021226,SMILE FUELS,KURUMBATHUR,MRPL,E,10.9293334,75.99825,80,88,70,77,,,,
2026-03,35408,City Petroleum,PONNANI (ON NH66),NEL,D1,,,68,80,40,70,,,,
2026-03,35407,Emirates Petroleum,Changaramkulam,NEL,D2,,,0,0,0,0,,,,
2026-03,51818206,KRS PETRO PARK,VAILATHUR,NEL,D2,10.9745202,75.966958,50,65,45,66,,,,
2026-03,41970,KUNNATHERI PETROLEUM,CHELARI,NEL,D1,11.1028405,75.893087,62,60,45,52,,,,
2026-03,51810366,MAGMA FUELS,AYIKKARAPPADI,NEL,D1,11.1806553,75.885785,60,62,80,90,,,,
2026-03,25816909337,MALABAR PETROLEUM,VENGARA,NEL,D2,11.0490485,75.9557441,70,70,60,76,,,,
2026-03,41049,Mullakkalam Fuels,MATHAMKULAM,NEL,E,11.1313592,75.9440151,60,62,55,60,,,,
2026-03,51815506,Naft Petroleum,AILATHUR,NEL,E,10.838447,75.946537,50,74,85,90,,,,
2026-03,51810126,NVP PETROLEUM AGENCY,THEYYALA,NEL,E,10.999391,75.921136,50,70,65,70,,,,
2026-03,51816866,Pioneer Venture,RANDATHANI,NEL,D1,,,56,68,55,50,,,,
2026-03,25816910010,PMH PETROLEUM,VALIYAPARAMBU,NEL,E,,,74,80,70,80,,,,
2026-03,37561,PULIKKAL FUELS,MORAYUR,NEL,D1,,,62,70,115,80,,,,
2026-03,40617,REGAL AMPM,PULIKKAL,NEL,D1,11.1676241,75.9301839,50,70,80,80,,,,
2026-03,51820546,RUNWAY PETROLEUM,CHIRAMANGALAM,NEL,C,11.0092005,75.8720943,50,60,45,60,,,,
2026-03,51814369,Thadathil Petroleum,VATTATHANI,NEL,E,,,50,68,75,86,,,,
2026-03,16481,THIRUVONAM ENTERPRISES,PARAPPANANGADI,NEL,C,11.0704677,75.8537779,70,70,45,40,,,,
2026-03,16477,Brothers Petroleum,KOTTAKKAL (ON NH),RIL,D1,10.997152,75.987773,150,150,160,210,,,,
2026-03,35406,C.K.Gopinathan Fuels,Edappal (on SH),RIL,D2,10.7903466,76.008724,0,0,0,0,,,,
2026-03,35405,GS International,Valanchery,RIL,D1,10.8923441,76.0656241,150,160,120,160,,,,
2026-03,51930347,JIO KONDOTTY,KONDOTTY,RIL,D1,,,100,72,0,0,,,,
2026-03,51930346,JIO KUTTIPURAM,KUTTIPURAM (ON NH),RIL,D1,,,0,0,0,0,,,,
2026-03,16463,Neeliyat Petroleum,TIRUR(ON SH71),RIL,D2,10.9265725,75.9310443,138,150,110,120,,,,
2026-03,51917907,RAM FUELS,PARAPPANANGADI,RIL,C,11.0604608,75.8548487,150,160,150,160,,,,
2026-02,258634,ALOHA PETROLEUM,KONDOTTY,BPC,C,,,8,4,0,0,,,,
2026-02,172015,ANUS FUEL AGENCY,KADAMPUZHA,BPC,E,10.93927,76.03884,84,108,84,108,,,,
2026-02,189806,AYISHA PETROLEUM,PONNANI(ON SH62),BPC,D2,10.780234,75.9488313,100,80,96,60,,,,
2026-02,162956,BP-THALAPPARA,THALAPPARA,BPC,D1,11.0741104,75.9036425,137,106,132,112,,,,
2026-02,162537,CHAITHRAM FUELS,KUTTIPURAM (ON NH),BPC,D1,10.8576887,76.0365593,24,36,20,52,,,,
2026-02,230305,CITY PETROLEUM,VAILATHUR,BPC,D2,10.9703104,75.9658111,75,79,74,78,,,,
2026-02,182026,FIDHA PETROLEUM,B.P ANGADI,BPC,C,10.9037746,75.9219113,96,60,102,88,,,,
2026-02,258702,GREENWAY FUELS,KURUMBATHUR,BPC,E,,,,,,,,,,
2026-02,184424,HAJI MUHAMMED ALI SONS,AILATHUR,BPC,E,10.8715946,75.9338532,100,56,28,76,,,,
2026-02,262369,IB AUTO FUELS,Edappal (on SH),BPC,D2,,,,,,,,,,
2026-02,147927,ITHIKKAL PETROLEUM,KOTTAKKAL (ON SH),BPC,D2,10.9999633,75.9965663,179,217,189,229,,,,
2026-02,262908,KAPADAN FUELS,KONDOTTY,BPC,D1,11.1590926,75.9473427,0,4,0,0,,,,
2026-02,116140,KEYTEES PETROLEUM,Valanchery,BPC,D1,10.8867754,76.0728141,88,104,68,88,,,,
2026-02,254121,KOHINOOR PETROLEUM,CHELARI,BPC,D1,11.119522,75.8931872,56,50,0,0,,,,
2026-02,116136,M.KUTTY HASSAN KUTTY & CO.,Edappal (on SH),BPC,D2,10.7834019,76.0078356,24,60,52,68,,,,
2026-02,146267,MALIYAKKAL FILLING STATION,VENGARA,BPC,D2,11.0512894,75.9845704,144,226,155,299,,,,
2026-02,146265,MALIYAKKAL FUELS,CHEMMAD,BPC,E,11.0466849,75.9110172,76,68,86,92,,,,
2026-02,146264,MIYAN PETROLEUM,THIRUNAVAYA,BPC,E,10.86345,75.97881,52,56,60,60,,,,116
2026-02,215812,MOOKKAMPARAMBATH AUTO FUELS (2020-21),VALLIKUNNU,BPC,E,11.12183,75.84632,96,60,92,64,,,,
2026-02,219106,MOROOTTIL FUELS (NRO 2020-21),MORAYUR,BPC,D1,11.13336,76.01423,88,162,94,192,,,,
2026-02,149639,P M PETROLEUM,TANUR,BPC,C,10.96751,75.88492,64,56,72,60,,,,
2026-02,180272,P.N.M.FUELS,Eramangalam,BPC,D2,10.70267,75.98235,0,56,92,64,,,,
2026-02,143244,PARAPPANAD PETROLEUM,PARAPPANANGADI,BPC,C,11.0424998,75.8614383,44,64,48,72,,,,
2026-02,146933,RISHA PETROLEUM,KALPAKANCHERI,BPC,E,10.93998,75.98066,92,88,116,124,,,,
2026-02,259357,ROYAL AUTO FUELS,OTHUKKUNGAL (ON SH),BPC,E,,,59,67,0,0,,,,
2026-02,233926,ROYAL FUELS,PALLIKKAL BAZAR,BPC,E,11.1485197,75.9024727,76,80,72,84,,,,
2026-02,168865,THANKOM PETRO PARK,CHETTIPADI TO CHELARI,BPC,E,11.0898756,75.878525,52,32,60,36,,,,
2026-02,116141,VENGARA PETROLEUM AGENCY,KAKKAD,BPC,D1,11.038625,75.937835,138,134,130,130,,,,
2026-02,41030308,5 7 PUTHIYAVEETIL AGENCIES,KONDOTTY,HPCL,D1,11.15986,75.946536,0,0,0,0,,,,
2026-02,41025523,7 MANI AND CO,Ponnani,HPCL,C,10.78221,75.91844,0,71,0,106,,,,
2026-02,41000173,7 MANI AND CO MS RESITEMENT,Ponnani,HPCL,C,10.78102,75.92429,69,0,70,0,,,,
2026-02,41074486,ABRAJ PETROLEUM,Edappal (on MDR),HPCL,E,10.7855157,76.0034548,115,53,0,0,,,,
2026-02,41069662,ADHOC KAMMUS FUELS/ADHOC KALATHINGAL PETROLEUM,PULIKKAL,HPCL,D1,11.17078447,75.9131242,84,90,83,105,,,,
2026-02,41028463,BALAN AND MOHAN,Kuttippuram,HPCL,E,10.8438062,76.031948,80,88,80,88,,,,
2026-02,41091861,CHEMBIKKAL FUELS,CHEMBIKKAL,HPCL,E,,,0,4,0,0,,,,
2026-02,41072529,CK PETROLEUM,AILATHUR,HPCL,E,10.8311191,75.9488763,70,66,83,83,,,,
2026-02,41009099,CP HASSAINAR HAJI SON,TANUR,HPCL,C,10.95394043,75.87623017,24,12,21,21,,,,
2026-02,41029341,CP MOHAMED KUTTY,KONDOTTY,HPCL,D1,11.1508858,75.9591193,60,100,84,132,,,,
2026-02,41011412,DAKOTA FILL & FLY,Naduvattom Karinkalathani Road,HPCL,E,10.7715175,75.9993812,65,57,62,50,,,,
2026-02,41064103,ENERGY PETRO PARK,CHELARI,HPCL,D1,11.1031333,75.892462,76,78,63,63,,,,
2026-02,41006132,ESS VEE AGENCIES,PONNANI (ON NH66),HPCL,D1,10.7810895,75.9243424,40,44,44,40,,,,
2026-02,41028149,GOVINDA AGENCIES,Edappal (on SH),HPCL,D2,10.8110471,76.0101634,117,113,94,106,,,,
2026-02,41011494,HIGHWAY FUELS,RANDATHANI,HPCL,D1,10.9747704,76.0073504,61,79,44,64,,,,
2026-02,41011374,HSD MATSYAFED DIESEL BUNK PONNANI,Ponnani,HPCL,C,10.785547,75.917065,0,72,0,96,,,,
2026-02,41002036,J&M PETROLEUM,VAILATHUR,HPCL,D2,10.9434552,75.9388991,48,36,61,49,,,,
2026-02,41027813,JAMEELA PETROLEU5,TIRUR(ON SH71),HPCL,D2,10.9181962,75.9257248,56,88,76,104,,,,
2026-02,41077874,KN FUELS,KOHINOOR,HPCL,E,11.1258707,75.8975123,92,79,0,0,,,,
2026-02,41012511,KOLAPPURAM PETROLEUM AG,KOLAPPURAM,HPCL,D1,11.0615467,75.9348007,145,193,134,156,,,,
2026-02,41006921,KPK PETROLEUM,AILATHUR,HPCL,E,10.85486584,75.93893765,83,85,79,95,,,,
2026-02,41012278,KUMAR PETROLEUM,Edappal (on SH),HPCL,D2,10.7722207,76.0145387,152,300,165,303,,,,
2026-02,41006140,KUNDUPUZHAKKAL FUELS,VENGARA,HPCL,D2,11.0512157,75.9884958,100,154,98,203,,,,
2026-02,41012307,KUNNUMPURAM PETROLEUM,KUNNUMPURAM,HPCL,D2,11.081187,75.95081,80,128,72,120,,,,
2026-02,41012528,L & G PETRO POINT,Changaramkulam,HPCL,D2,10.7327111,76.0440303,66,65,83,71,,,,
2026-02,41075131,L & K FUELS,B.P ANGADI,HPCL,E,10.8866792,75.9305574,42,34,0,0,,,,
2026-02,41028674,M P T Petroleum,PALLIKKAL BAZAR,HPCL,E,11.1522707,75.9177496,64,70,60,68,,,,
2026-02,41074059,MALABAR PETROLEUM,VALIYAPARAMBU,HPCL,E,11.0006541,76.0487356,19,37,65,61,,,,
2026-02,41075058,MAMPURAM FUELS,VK PADI MAMBURAM ROAD,HPCL,E,11.0767651,75.9029706,50,30,0,0,,,,
2026-02,41072515,MATSYAFED FUELS,VAKKAD,HPCL,E,10.8965965,75.8927423,86,46,64,32,,,,
2026-02,41028685,MSHSD CHANGAMPALLY FUELS,THIRUNAVAYA,HPCL,E,10.87099707,75.95968442,68,44,59,43,,,,
2026-02,41011141,MSHSD KOZHIKKAL SONS PETROLEUM,KAKKAD,HPCL,D1,10.99622094,75.96098932,64,44,97,97,,,,
2026-02,41011151,MSHSD RAINBOW PETROLEUM,KURUMBATHUR,HPCL,E,10.89844287,75.99555897,90,78,97,86,,,,
2026-02,41076797,NICE PETROLEUM,Edappal (on MDR),HPCL,E,10.7849653,76.0181996,56,38,0,0,,,,
2026-02,41085178,NILA PETROLEUM,NARIPARAMBA,HPCL,E,,,4,0,0,0,,,,
2026-02,41072566,NMS PETROLEUM,VATTATHANI,HPCL,C,10.9589216,75.8958929,69,57,46,38,,,,
2026-02,41075133,OASIS PETROLEUM,CHETTIPADI TO CHELARI,HPCL,E,11.0798806,75.8583326,0,0,0,0,,,,
2026-02,41030460,OTHUKUNGAL FUELS,OTHUKKUNGAL (ON SH),HPCL,D2,11.0225994,76.0235667,100,120,92,124,,,,
2026-02,41028450,P ACHUTHAN NAIR & CO-KO,KOTTAKKAL (ON NH),HPCL,D1,10.99908,75.99129,49,131,55,145,,,,
2026-02,41026048,P ACHUTHAN NAIR & CO-VA,VALANCHERY-KOPPAM ROAD,HPCL,C,10.8858393,76.0736275,56,98,53,99,,,,
2026-02,41002047,P K AUTO FUELS,KAKKANCHERY,HPCL,D1,11.143891,75.895467,23,15,50,30,,,,
2026-02,41005475,PAZHERI FUELS,KALOTH,HPCL,D2,11.1478335,75.9784852,48,48,52,44,,,,
2026-02,41028388,PC PETROLEUM,KAKKANCHERY,HPCL,D1,11.15615092,75.89105206,49,77,85,93,,,,
2026-02,41028341,PRIMO PETROLEUM,VALLIKUNNU,HPCL,E,11.10483,75.838501,100,44,84,48,,,,
2026-02,41074485,PSM PETROLEUM,CHELARI,HPCL,D1,,,0,4,0,0,,,,
2026-02,41088404,PUTHUPARAMB PETROLEUM,PUTHUPARAMB,HPCL,E,,,54,42,0,0,,,,
2026-02,41030288,RAHINA PETROLEU5,TIRUR,HPCL,C,10.9260204,75.9124693,48,36,93,76,,,,
2026-02,41002023,SEEPEACE FUELS,KONDOTTY,HPCL,D1,11.1423633,75.970181,75,119,110,170,,,,
2026-02,41091544,SMART FUELS,VAKKAD,HPCL,E,,,0,4,0,0,,,,
2026-02,41012299,STAR PETROLEUM,KAKKAD,HPCL,D1,11.0215473,75.9480411,28,32,36,36,,,,
2026-02,41089707,SWADESHI FUELS,THAVANUR,HPCL,D1,,,0,4,0,0,,,,
2026-02,41006143,THEJUS PETROLEUM CHEMMA,CHEMMAD(ON SH65),HPCL,D2,11.043076,75.9050597,89,57,118,67,,,,
2026-02,41028384,THEYYALINGAL PETROLEUM,THEYYALA,HPCL,E,10.9882831,75.9065332,75,63,97,77,,,,
2026-02,41002044,THEYYAMPATTIL PETROLEUM,PUTHANATHANI,HPCL,D1,10.9342565,76.0071006,52,60,32,40,,,,
2026-02,41075039,TIRURANGADI FUELS,CHEMMAD,HPCL,C,11.0342203,75.9081167,77,45,0,0,,,,
2026-02,41030464,TKB PETROLEUM,PARAMBIL PEEDIKA,HPCL,E,11.1033011,75.9244014,53,44,70,62,,,,
2026-02,41091293,V V PETROLEUM,Eramangalam,HPCL,D2,,,0,0,0,0,,,,
2026-02,41011423,VALLIYAMMU PETROLEUM,THAVANUR,HPCL,D1,10.8355228,75.9896452,138,146,123,155,,,,
2026-02,41028327,VENGARA FUELS,VENGARA-POOCHOLAMAD ROAD,HPCL,E,11.0550999,75.9780664,46,38,41,33,,,,
2026-02,41070555,VISTA FUELS,VETTICHIRA,HPCL,D1,10.9135126,76.0454023,0,0,0,0,,,,
2026-02,41072571,VORTEX FUELS,TIRUR (ON EZHUR ROAD),HPCL,C,10.9079172,75.9370621,65,35,61,43,,,,
2026-02,41070271,VOYAGE FUELS,KUTTIPURAM (ON NH),HPCL,D1,10.8668424,76.0406967,40,60,32,52,,,,
2026-02,41028728,WEST COAST PETROLEUM AG,PARAPPANANGADI,HPCL,C,11.0486724,75.8588415,15,27,20,40,,,,
2026-02,330792,A K PETROLEUM,THEYYALA,IOC,E,10.991809,75.914709,39,47,46,58,,,,
2026-02,187712,ABISHEK AUTO FUELS,Edappal (on SH),IOC,D2,10.796931,76.006488,86,90,86,78,,,,
2026-02,188253,ALKOS PETROLEUM AGENCY,B.P ANGADI,IOC,E,10.889744,75.929782,126,92,108,112,,,,
2026-02,337736,AMMENGARAS PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.91527,75.92592,44,40,48,48,,,,
2026-02,374991,AMNA PETROLEUM,KALPAKANCHERI,IOC,E,10.9366296,75.9938703,40,44,0,0,,,,
2026-02,374994,ANANGADI FUELS,VALLIKUNNU,IOC,E,11.1095379,75.8362054,34,20,0,0,,,,
2026-02,194519,ANRANJU FUELS,Kuttippuram,IOC,E,10.844916,76.031944,59,89,51,85,,,,
2026-02,369496,ATR PETROLEUM ,VETTICHIRA,IOC,D1,10.9286167,76.02627153,58,74,36,48,,,,
2026-02,352145,B & B PETROLEUM,KALOTH,IOC,D2,11.1474457,75.9770871,68,76,72,80,,,,
2026-02,299051,BENZY FUEL,PONNANI (ON NH66),IOC,D1,10.776616,75.940181,94,60,56,65,,,,
2026-02,125128,BENZY PETROLEUM,Ponnani,IOC,C,10.78205,75.935614,77,55,76,67,,,,
2026-02,208096,BROTHERS PETROLEUM,KONDOTTY (ON EDAVANNAPARA ROAD),IOC,C,11.154782,75.958198,44,234,42,206,,,,
2026-02,289393,CHAKKEERI PETROLEUM,CHERUR,IOC,E,11.064706,75.987303,50,65,55,70,,,,
2026-02,386782,CHAPPANANGADI FUELS,VALIYAPARAMBU,IOC,E,,,0,0,0,0,,,,
2026-02,187704,CKM ASSOCIATES,Changaramkulam,IOC,D2,10.733841,76.031172,135,85,146,107,,,,
2026-02,188647,COCOKONDOTTY,KONDOTTY,IOC,D1,11.14287,75.96855,61,75,76,108,,,,
2026-02,289385,CP PETROLEUM,VAKKAD,IOC,E,10.875418,75.897813,79,63,86,70,,,,
2026-02,208616,EMARAT PETROLEUM,Edappal (on MDR),IOC,E,10.784467,76.014109,52,56,88,80,,,,
2026-02,335802,ENERGY FUEL PARK,Changaramkulam,IOC,D2,10.73285,76.039442,99,95,104,100,,,,
2026-02,125203,EVEREST FUELS,Eramangalam,IOC,D2,10.723029,75.976825,79,43,68,40,,,,
2026-02,271724,FATHIMA PETROLEUM,KURUMBATHUR,IOC,E,10.92512,75.997416,85,175,94,166,,,,
2026-02,384546,FORTY FOUR PETROLEUM,VALLIKUNNU,IOC,E,11.1243643,75.8602554,15,5,0,0,,,,
2026-02,367842,FUELMAX PETROLEUM,VAILATHUR-KARINKAPPARA ROAD,IOC,E,10.958012,75.946393,48,54,32,28,,,,
2026-02,188272,FULL FILL FUELS,TANUR,IOC,C,10.980408,75.876741,79,139,65,149,,,,
2026-02,365027,GOLDEN FUELS,VAZHAYUR,IOC,E,11.2120279,75.9037622,19,33,0,0,,,,
2026-02,185764,GRACE PETROLEUM,PARAPPANANGADI,IOC,C,11.052979,75.856068,90,64,90,101,,,,
2026-02,380970,GRAND FUELS,Kottakkal-Indianoor,IOC,C,10.9898428,76.0214803,0,0,0,0,,,,
2026-02,125144,HIGHWAY PETROLEUM AGENCY,PONNANI (ON NH66),IOC,D1,10.760971,75.927561,92,46,93,82,,,,
2026-02,131235,INTERNATIONAL PETROLEUM,TIRUR,IOC,C,10.926949,75.911624,50,54,56,44,,,,
2026-02,378694,JAI PETROLEUM,PONNANI (ON NH66),IOC,D1,10.70888,75.95597,12,0,0,0,,,,
2026-02,124991,K.S CIVIL SUPPLIES CO (TANUR),TANUR,IOC,C,10.9842,75.87501,46,22,46,34,,,,
2026-02,352152,KANNAMANGALAM FUELS,KUNNUMPURAM,IOC,D2,11.09305549,75.95439927,75,91,88,120,,,,
2026-02,289389,KHALOORIKA PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.904376,75.939109,33,35,40,32,,,,
2026-02,125236,KIMS PETROLEUM,KOTTAKKAL (ON SH),IOC,D2,11.009417,76.014228,95,150,105,150,,,,
2026-02,187723,KIRAN PETROLEUM,THIRUNAVAYA,IOC,E,10.863214,75.974678,69,71,78,100,,,,
2026-02,381831,KLS ZAEEM PETROLEUM,THAVANUR,IOC,D1,10.8359453,75.9894292,0,0,0,0,,,,
2026-02,378662,KODINHI FUELS,KODINHI,IOC,E,11.006486,75.911834,44,28,0,0,,,,
2026-02,125004,KOOLATH MOHAMMED & SONS,KAKKAD,IOC,D1,,,0,0,0,0,,,,
2026-02,288174,KTJ PETROLEUM,VALANCHERY-KOPPAM ROAD,IOC,E,10.8811232,76.0864122,120,108,112,104,,,,
2026-02,366596,ARAFA PETROMART,VAKKAD,IOC,E,10.8922839,75.9133662,0,0,0,0,,,,
2026-02,333010,M/S MUTHUVALLUR PETROLEUM,MUTHUVALLUR,IOC,E,11.1775,76.0016219,45,31,54,42,,,,
2026-02,385641,MACHINGAPARA FUELS,MACHINGAPARA,IOC,E,10.9478567,75.9544234,14,0,0,0,,,,
2026-02,353705,MALAPPURATH PETROLEUM,MATHAMKULAM,IOC,E,11.11675,75.93966,26,30,24,36,,,,
2026-02,277552,MALIYAKKAL,OORAKAM,IOC,D2,11.0648,76.0286,100,180,105,355,,,,
2026-02,339065,MALIYAKKAL PETROLEUM,KANNAMANGALAM,IOC,E,11.099242,75.974777,13,137,12,184,,,,
2026-02,331474,MANISSERY FUELS,Naduvattom Karinkalathani Road,IOC,E,10.759932,75.972687,90,55,98,66,,,,
2026-02,371069,MEKKAMANNIL PETROLEUMS,MATHAMKULAM,IOC,E,11.1294769,75.946753,51,55,0,0,,,,
2026-02,372984,MKM PETROLEUM,KAKKANCHERY,IOC,D1,11.1416285,75.8949887,62,48,0,0,,,,
2026-02,386743,MUGHAL PETROLEUM,CHELARI,IOC,D1,11.109472,75.890404,0,0,0,0,,,,
2026-02,124986,N.C. PETROLEUM ENTERPRISES,CHELARI,IOC,D1,11.111501,75.889906,48,48,53,45,,,,
2026-02,328648,NALLATUTHODIKA PETROLEUM,Kanjipura Moodal Bypass,IOC,E,10.8971,76.04429,54,62,44,52,,,,
2026-02,187703,NEELANKATH VEERANKUTTY HAJI,KOTTAKKAL (ON NH),IOC,D1,10.99159,75.993119,119,137,120,172,,,,
2026-02,193920,NICE PETROLUEM,Edappal (on MDR),IOC,E,10.787483,75.977958,74,62,88,62,,,,
2026-02,216348,NIMS PETROLEUM,CHIRAMANGALAM,IOC,E,11.026891,75.8675,65,57,53,74,,,,
2026-02,125235,P HAMZA HAJI & SONS,B.P ANGADI,IOC,C,10.902279,75.923327,102,98,104,138,,,,
2026-02,366391,P HAMZA HAJI & SONS ADHOC,KALPAKANCHERI,IOC,E,10.96218,75.97592,54,54,52,68,,,,
2026-02,132413,P.K.FUELS,VAILATHUR,IOC,D2,10.95326,75.949828,46,46,68,80,,,,
